First_junc_name,err_dist,Second_junction,,,
JHL,,,,,
 , , ,,,
KHDB,5.969634331,AJM,,,
KHDB,,,,,
GNC,,,,,
KOVD,,,,,
AJM,,,,,
 , , ,,,
AJM,0,KLL,,,
AJM,,,,,
KLL,,,,,
 , , ,,,
BRC,1.030069519,ANND,,,
BRC,,,,,
BRGY,,,,,
BDA,,,,,
BJW,,,,,
KRCA,,,,,
RNO,,,,,
NDR,,,,,
VDA,,,,,
ADD,,,,,
VXD,,,,,
ANND,,,,,
 , , ,,,
YY-IDHW,0,AGC,,,
YY-IDHW,,,,,
AGC,,,,,
 , , ,,,
BHA,2.410408559,UDMR,,,
BHA,,,,,
KRDN,,,,,
SSDT,,,,,
DMSR,,,,,
FAB,,,,,
MAKP,,,,,
BDRI,,,,,
BASR,,,,,
HAB,,,,,
JTKN,,,,,
MGKP,,,,,
JATP,,,,,
UDMR,,,,,
 , , ,,,
JNU,1.599719023,ARJ,,,
JNU,,,,,
YDV,,,,,
MFJ,,,,,
GNGL,,,,,
KCT,,,,,
DHE,,,,,
DDNA,,,,,
FRDH,,,,,
ARJ,,,,,
 , , ,,,
BGKT,0.046840385,JU,,,
BGKT,,,,,
CBKB,,,,,
JU,,,,,
 , , ,,,
XX-CLDO,0,CLDB,,,
XX-CLDO,,,,,
CLDB,,,,,
 , , ,,,
CLDB,0,KHDB,,,
CLDB,,,,,
KHDB,,,,,
 , , ,,,
HMH,1.757161987,BTI,,,
HMH,,,,,
NAWN,,,,,
MNSR,,,,,
SGRA,,,,,
DABN,,,,,
BMK,,,,,
MBY,,,,,
PTRL,,,,,
BWB,,,,,
SGF,,,,,
GSW,,,,,
XX-BTIC,,,,,
BTI,,,,,
 , , ,,,
FZR,2.672062045,LNK,,,
FZR,,,,,
MFM,,,,,
TSS,,,,,
MWX,,,,,
BWF,,,,,
MXH,,,,,
JGW,,,,,
GOD,,,,,
LNK,,,,,
 , , ,,,
LNK,7.235688399,JUC,,,
LNK,,,,,
SQR,,,,,
DDY,,,,,
PJA,,,,,
HSQ,,,,,
RCF,,,,,
KXH,,,,,
KWJ,,,,,
DAVJ,,,,,
JUC,,,,,
 , , ,,,
JUC,0,SCPD,,,
JUC,,,,,
SCPD,,,,,
 , , ,,,
ADI,2.124410727,SBTF,,,
ADI,,,,,
SBTA,,,,,
SBT,,,,,
SMYD,,,,,
SBTF,,,,,
 , , ,,,
RJT,6.714015692,JLR,,,
RJT,,,,,
BKNG,,,,,
RKY,,,,,
RBR,,,,,
SE,,,,,
GDL,,,,,
GTT,,,,,
VRR,,,,,
KGWD,,,,,
NUD,,,,,
JLR,,,,,
 , , ,,,
JLR,0.869373616,JND,,,
JLR,,,,,
CKE,,,,,
VAL,,,,,
JND,,,,,
 , , ,,,
JND,11.78675045,SMNH,,,
JND,,,,,
SHH,,,,,
BNTH,,,,,
LAL,,,,,
BDDR,,,,,
KSD,,,,,
MLHA,,,,,
CVR,,,,,
ADE,,,,,
VRL,,,,,
SMNH,,,,,
 , , ,,,
GNC,12.11896716,CLDB,,,
GNC,,,,,
KHDB,,,,,
CLDB,,,,,
 , , ,,,
CLDB,0,XX-CLDO,,,
CLDB,,,,,
XX-CLDO,,,,,
 , , ,,,
WSJ,0.000697683,JSPR,,,
WSJ,,,,,
XX-JSPO,,,,,
JSPR,,,,,
 , , ,,,
JSPR,1.451336524,BNVD,,,
JSPR,,,,,
KLVD,,,,,
BNVD,,,,,
 , , ,,,
LNWT,0.041020421,LKO,,,
LNWT,,,,,
AMV,,,,,
LKOY,,,,,
LKO,,,,,
 , , ,,,
NRKR,18.19299968,YY-NAVO,,,
NRKR,,,,,
MWAD,,,,,
PUSA,,,,,
WOC,,,,,
BNOD,,,,,
HKNT,,,,,
PAAL,,,,,
MRSH,,,,,
ASTG,,,,,
KLAT,,,,,
KLVR,,,,,
CNDB,,,,,
SIRL,,,,,
WLGC,,,,,
WLGN,,,,,
XX-NAVC,,,,,
NAVI,,,,,
XX-AMIB,,,,,
YY-NAVO,,,,,
 , , ,,,
XX-BDBY,0,BD,,,
XX-BDBY,,,,,
BD,,,,,
 , , ,,,
NPDC,0,NSZ,,,
NPDC,,,,,
NSZ,,,,,
 , , ,,,
LPI,3.069208301,VKB,,,
LPI,,,,,
TLPR,,,,,
NPL,,,,,
SKP,,,,,
RPK,,,,,
GGD,,,,,
CTF,,,,,
VKB,,,,,
 , , ,,,
RTME,0,RTMC,,,
RTME,,,,,
RTMC,,,,,
 , , ,,,
RTMC,0,RTM,,,
RTMC,,,,,
RTM,,,,,
 , , ,,,
LMNR,4.28853648,RTMN,,,
LMNR,,,,,
PLA,,,,,
BLDK,,,,,
AJN,,,,,
FTD,,,,,
OSRA,,,,,
GPX,,,,,
PJH,,,,,
BNG,,,,,
SNBD,,,,,
RNJ,,,,,
PRNG,,,,,
NGW,,,,,
RTMN,,,,,
 , , ,,,
RTMN,0,RTM,,,
RTMN,,,,,
RTM,,,,,
 , , ,,,
RGS,0.741481298,SIKR,,,
RGS,,,,,
SNTH,,,,,
BOTI,,,,,
PLSN,,,,,
RNIS,,,,,
GIO,,,,,
SIKR,,,,,
 , , ,,,
SIKR,4.466695671,CUR,,,
SIKR,,,,,
RDK,,,,,
LNH,,,,,
FPS,,,,,
QMRS,,,,,
RSWT,,,,,
MWR,,,,,
BUB,,,,,
CUR,,,,,
 , , ,,,
RTM,0,RTMC,,,
RTM,,,,,
RTMC,,,,,
 , , ,,,
RTMC,0,RTME,,,
RTMC,,,,,
RTME,,,,,
 , , ,,,
SBIB,6.382546743,KLL,,,
SBIB,,,,,
SBI,,,,,
KLRD,,,,,
SBID,,,,,
CDK,,,,,
KHDB,,,,,
SHRD,,,,,
KLL,,,,,
 , , ,,,
XX-NCJC,0,XX-NCJB,,,
XX-NCJC,,,,,
XX-NCJB,,,,,
 , , ,,,
VG,1.217281994,MSH,,,
VG,,,,,
JKS,,,,,
BKD,,,,,
KNU,,,,,
DTJ,,,,,
GLD,,,,,
KTRD,,,,,
BTYA,,,,,
JTN,,,,,
BSKN,,,,,
LCH,,,,,
MSH,,,,,
 , , ,,,
TKJ,0,MWC,,,
TKJ,,,,,
MWC,,,,,
 , , ,,,
MM,0.316446773,MX,,,
MM,,,,,
MRU,,,,,
DDR,,,,,
PBHD,,,,,
PL,,,,,
MX,,,,,
 , , ,,,
MX,0,MMCT,,,
MX,,,,,
MMCT,,,,,
 , , ,,,
JLR,7.030774013,WSJ,,,
JLR,,,,,
DJI,,,,,
SPD,,,,,
UA,,,,,
BHY,,,,,
PLM,,,,,
JDH,,,,,
WAB,,,,,
KTLA,,,,,
WSJ,,,,,
 , , ,,,
MSH,1.217281994,VG,,,
MSH,,,,,
LCH,,,,,
BSKN,,,,,
JTN,,,,,
BTYA,,,,,
KTRD,,,,,
GLD,,,,,
DTJ,,,,,
KNU,,,,,
BKD,,,,,
JKS,,,,,
VG,,,,,
 , , ,,,
SUNN,0.770093261,SUNN,,,
SUNN,,,,,
SUNR,,,,,
SUNN,,,,,
 , , ,,,
SUNN,0,SUNW,,,
SUNN,,,,,
SUNW,,,,,
 , , ,,,
UDZ,1.046945658,MVJ,,,
UDZ,,,,,
RPZ,,,,,
DRB,,,,,
KLH,,,,,
BIML,,,,,
MVJ,,,,,
 , , ,,,
MVJ,1.077634573,XX-BECD,,,
MVJ,,,,,
FAN,,,,,
BSJ,,,,,
KIN,,,,,
PMO,,,,,
NTWL,,,,,
GSD,,,,,
XX-BECD,,,,,
 , , ,,,
XX-BECD,0,BEC,,,
XX-BECD,,,,,
BEC,,,,,
 , , ,,,
SPJ,2.904198263,KGG,,,
SPJ,,,,,
BGDS,,,,,
ARG,,,,,
NRN,,,,,
ROA,,,,,
MABB,,,,,
NWC,,,,,
BAPN,,,,,
HPO,,,,,
SSRH,,,,,
DSKG,,,,,
SOPR,,,,,
SLNA,,,,,
IMLI,,,,,
PRGA,,,,,
OLP,,,,,
KGG,,,,,
 , , ,,,
XX-BECD,0,XX-BECE,,,
XX-BECD,,,,,
XX-BECE,,,,,
 , , ,,,
FZR,8.972060524,LDH,,,
FZR,,,,,
SWX,,,,,
DDK,,,,,
PHS,,,,,
SULH,,,,,
TWB,,,,,
MSSD,,,,,
DAU,,,,,
GKX,,,,,
MOGA,,,,,
PMH,,,,,
AJL,,,,,
NNKR,,,,,
JGN,,,,,
CKM,,,,,
MLX,,,,,
BQH,,,,,
BWZ,,,,,
MG,,,,,
LDH,,,,,
 , , ,,,
KURJ,14.57794082,JHS,,,
KURJ,,,,,
RJAK,,,,,
SPDM,,,,,
RGLI,,,,,
CHIT,,,,,
MBA,,,,,
CRC,,,,,
KLAR,,,,,
BTX,,,,,
GTI,,,,,
HPP,,,,,
RORA,,,,,
MRPR,,,,,
RNRD,,,,,
TKA,,,,,
MGRR,,,,,
NEW,,,,,
BWR,,,,,
ORC,,,,,
JHS,,,,,
 , , ,,,
XX-REO,1.124255672,ABO,,,
XX-REO,,,,,
GKG,,,,,
PLHW,,,,,
MHRI,,,,,
JHJ,,,,,
DGHL,,,,,
ABO,,,,,
 , , ,,,
NRW,3.481652446,KKDE,,,
NRW,,,,,
GRZ,,,,,
KIY,,,,,
SJM,,,,,
QTP,,,,,
KLE,,,,,
NKLE,,,,,
GXG,,,,,
TIK,,,,,
SUMA,,,,,
PHWR,,,,,
PBJM,,,,,
PDS,,,,,
JTSR,,,,,
TNDE,,,,,
KKDE,,,,,
 , , ,,,
KOTA,0,SGAC,,,
KOTA,,,,,
SGAC,,,,,
 , , ,,,
KMZ,0,KTES,,,
KMZ,,,,,
KTES,,,,,
 , , ,,,
DMGN,6.268305112,SLGR,,,
DMGN,,,,,
XX-DMGC,,,,,
LPK,,,,,
KOWN,,,,,
MRHT,,,,,
MOX,,,,,
SEPN,,,,,
MHKT,,,,,
KRHT,,,,,
DSX,,,,,
SRTN,,,,,
SLGR,,,,,
 , , ,,,
SMET,0.933515756,HNHL,,,
SMET,,,,,
KGH,,,,,
KGVE,,,,,
HNHL,,,,,
 , , ,,,
HNHL,3.614956547,TLGP,,,
HNHL,,,,,
KMSI,,,,,
ARU,,,,,
KCLA,,,,,
ANF,,,,,
AEX,,,,,
BGV,,,,,
SRF,,,,,
KNLE,,,,,
TLGP,,,,,
 , , ,,,
BRC,1.192021137,BH,,,
BRC,,,,,
VS,,,,,
MPR,,,,,
VRM,,,,,
ITA,,,,,
KSPR,,,,,
MYG,,,,,
LKD,,,,,
PLJ,,,,,
VRE,,,,,
NIU,,,,,
CVJ,,,,,
XX-BHBC,,,,,
BH,,,,,
 , , ,,,
KURJ,19.84093049,KID,,,
KURJ,,,,,
RJAK,,,,,
SPDM,,,,,
RGLI,,,,,
CHIT,,,,,
MBA,,,,,
BPRA,,,,,
KBR,,,,,
MTH,,,,,
KID,,,,,
 , , ,,,
BSL,2.144287028,BSBN,,,
BSL,,,,,
BSLX,,,,,
BSGS,,,,,
BSBN,,,,,
 , , ,,,
SGRL,119.5570311,XX-NKJB,,,
SGRL,,,,,
MHDA,,,,,
GNDI,,,,,
BRGW,,,,,
MZHL,,,,,
DRGM,,,,,
GAJB,,,,,
SGAM,,,,,
SSGJ,,,,,
BSDL,,,,,
NWB,,,,,
SKBR,,,,,
MWJ,,,,,
JOBA,,,,,
KNC,,,,,
BARD,,,,,
BEHR,,,,,
CTJ,,,,,
BBAR,,,,,
VST,,,,,
DMYA,,,,,
MFQ,,,,,
KHBJ,,,,,
PWK,,,,,
SLHA,,,,,
LEK,,,,,
KTKD,,,,,
XX-KMZO,,,,,
NKJ,,,,,
XX-NKJB,,,,,
 , , ,,,
MML,47.62896817,KTE,,,
MML,,,,,
JBP,,,,,
ADTL,,,,,
DOE,,,,,
GSPR,,,,,
SHR,,,,,
DDCE,,,,,
SBD,,,,,
SNRR,,,,,
NWR,,,,,
MDRR,,,,,
KTES,,,,,
KTE,,,,,
 , , ,,,
CCRL,0,BTNG,,,
CCRL,,,,,
BTNG,,,,,
 , , ,,,
BTNG,0,BALT,,,
BTNG,,,,,
BALT,,,,,
 , , ,,,
BALT,0.082384667,XX-BKNC,,,
BALT,,,,,
BKNM,,,,,
XX-BKNC,,,,,
 , , ,,,
XX-BKNC,0,MRGF,,,
XX-BKNC,,,,,
MRGF,,,,,
 , , ,,,
MRGF,0,ADL,,,
MRGF,,,,,
ADL,,,,,
 , , ,,,
SRC,0,MRGF,,,
SRC,,,,,
MRGF,,,,,
 , , ,,,
MRGF,0,XX-BKNC,,,
MRGF,,,,,
XX-BKNC,,,,,
 , , ,,,
BUI,4.690325635,ARJ,,,
BUI,,,,,
SVI,,,,,
PEP,,,,,
CBN,,,,,
TJD,,,,,
KMDR,,,,,
DDD,,,,,
YFP,,,,,
SBK,,,,,
FPAW,,,,,
GZT,,,,,
GCT,,,,,
AKS,,,,,
SAHR,,,,,
NDJ,,,,,
BSCK,,,,,
TRN,,,,,
SYH,,,,,
ARJ,,,,,
 , , ,,,
MTJ,1.600308023,AH,,,
MTJ,,,,,
BSA,,,,,
PRK,,,,,
KHSN,,,,,
AH,,,,,
 , , ,,,
HSR,2.537685681,SURP,,,
HSR,,,,,
CRW,,,,,
BVZ,,,,,
SWNI,,,,,
JUP,,,,,
LSE,,,,,
SURP,,,,,
 , , ,,,
JUC,7.235688399,LNK,,,
JUC,,,,,
DAVJ,,,,,
KWJ,,,,,
KXH,,,,,
RCF,,,,,
HSQ,,,,,
PJA,,,,,
DDY,,,,,
SQR,,,,,
LNK,,,,,
 , , ,,,
GKL,0,NMP,,,
GKL,,,,,
NMP,,,,,
 , , ,,,
NMP,0.028107729,HIJ,,,
NMP,,,,,
NMPY,,,,,
HIJ,,,,,
 , , ,,,
PKU,0,XX-PKUC,,,
PKU,,,,,
XX-PKUC,,,,,
 , , ,,,
TMZJ,5.16642247,HLZ,,,
TMZJ,,,,,
KSBP,,,,,
SSPH,,,,,
MSDL,,,,,
BRDB,,,,,
BYSA,,,,,
DZK,,,,,
DZKT,,,,,
SLPR,,,,,
HDCG,,,,,
BAAR,,,,,
HLZ,,,,,
 , , ,,,
KJM,0,HDIH,,,
KJM,,,,,
HDIH,,,,,
 , , ,,,
XX-NCJB,0,XX-NCJC,,,
XX-NCJB,,,,,
XX-NCJC,,,,,
 , , ,,,
XX-MTDC,0,XX-MTDB,,,
XX-MTDC,,,,,
XX-MTDB,,,,,
 , , ,,,
DG,2.077524008,POY,,,
DG,,,,,
API,,,,,
ODC,,,,,
CHPT,,,,,
PLNI,,,,,
PPTR,,,,,
MDKM,,,,,
MVRD,,,,,
UDT,,,,,
GMGM,,,,,
POY,,,,,
 , , ,,,
POY,9.540067398,PGT,,,
POY,,,,,
ANM,,,,,
MXM,,,,,
MMDA,,,,,
KLGD,,,,,
VDK,,,,,
PDGM,,,,,
PGTN,,,,,
PGT,,,,,
 , , ,,,
MS,1.32183729,WST,,,
MS,,,,,
MPK,,,,,
MSF,,,,,
MSB2,,,,,
MSB,,,,,
RPM,,,,,
RPM-ELS,,,,,
WST,,,,,
 , , ,,,
XX-RCO,1.829658511,GWD,,,
XX-RCO,,,,,
CDBH,,,,,
PASR,,,,,
PJPR,,,,,
GWD,,,,,
 , , ,,,
STPD,0,SC,,,
STPD,,,,,
SC,,,,,
 , , ,,,
MZY,0,RJGR,,,
MZY,,,,,
RJGR,,,,,
 , , ,,,
CTC,4.235306584,PRDP,,,
CTC,,,,,
MTND,,,,,
KDRP,,,,,
BDKT,,,,,
RCTC,,,,,
BNHR,,,,,
GRKN,,,,,
JSRD,,,,,
NIN,,,,,
RHMA,,,,,
GNJB,,,,,
BDBA,,,,,
BGDI,,,,,
PRDP,,,,,
 , , ,,,
JGM,41.29569472,GMH,,,
JGM,,,,,
KATB,,,,,
GII,,,,,
KNM,,,,,
CKU,,,,,
KKPR,,,,,
DVM,,,,,
CHGA,,,,,
GTS,,,,,
GUD,,,,,
RHE,,,,,
ASB,,,,,
GVDP,,,,,
SLJR,,,,,
TATA,,,,,
ADTP,,,,,
GMH,,,,,
 , , ,,,
GPPR,0.004301883,GIMB,,,
GPPR,,,,,
XX-GIMB,,,,,
GIMB,,,,,
 , , ,,,
YY-BJUC,0,BJUP,,,
YY-BJUC,,,,,
BJUP,,,,,
 , , ,,,
BLD,16.15609863,XX-UDNB,,,
BLD,,,,,
KEB,,,,,
VAPI,,,,,
BAGD,,,,,
UVD,,,,,
PAD,,,,,
ATUL,,,,,
BL,,,,,
DGI,,,,,
JRS,,,,,
BIM,,,,,
AML,,,,,
ACL,,,,,
VDH,,,,,
HXR,,,,,
GNST,,,,,
NVS,,,,,
MRL,,,,,
SCH,,,,,
BHET,,,,,
XX-UDNB,,,,,
 , , ,,,
WKR,0,WKAC,,,
WKR,,,,,
WKAC,,,,,
 , , ,,,
WKAC,7.940705974,MALB,,,
WKAC,,,,,
DV,,,,,
MU,,,,,
RF,,,,,
NZG,,,,,
MVI,,,,,
KKR,,,,,
BRL,,,,,
PPS,,,,,
DAC,,,,,
WWA,,,,,
BHVP,,,,,
NBRL,,,,,
MALX,,,,,
MALB,,,,,
 , , ,,,
BE,0.000102864,BC,,,
BE,,,,,
BRY,,,,,
BC,,,,,
 , , ,,,
MKC,4.114108522,DWX,,,
MKC,,,,,
DON,,,,,
RCJ,,,,,
SKBN,,,,,
AJKI,,,,,
DWX,,,,,
 , , ,,,
JLWC,2.146762237,RMA,,,
JLWC,,,,,
JLF,,,,,
XX-RMAO,,,,,
RMA,,,,,
 , , ,,,
SGRL,2.379343778,BXLL,,,
SGRL,,,,,
CHRK,,,,,
YY-KRLC,,,,,
KRLR,,,,,
MCQ,,,,,
KDRD,,,,,
MWF,,,,,
PPKD,,,,,
OBR,,,,,
OBAC,,,,,
YY-BXLB,,,,,
BXLL,,,,,
 , , ,,,
BSC,12.84448004,GJL,,,
BSC,,,,,
NMUE,,,,,
BARL,,,,,
CHWT,,,,,
GLH,,,,,
HZR,,,,,
HPU,,,,,
BBO,,,,,
QXR,,,,,
SKHR,,,,,
SMBL,,,,,
GMS,,,,,
GGB,,,,,
KHE,,,,,
GJL,,,,,
 , , ,,,
MDS,47.79489244,XX-BECE,,,
MDS,,,,,
PIP,,,,,
MLG,,,,,
HKL,,,,,
NMH,,,,,
BIWK,,,,,
JWO,,,,,
NBH,,,,,
GRF,,,,,
SMP,,,,,
ORDI,,,,,
COR,,,,,
XX-BECE,,,,,
 , , ,,,
BLN,1.196841538,MJT,,,
BLN,,,,,
LKF,,,,,
MILE,,,,,
TLG,,,,,
NACC,,,,,
MJT,,,,,
 , , ,,,
MJT,1.151336596,DDJ,,,
MJT,,,,,
RMTR,,,,,
KIRP,,,,,
PPGT,,,,,
EDG,,,,,
BBDB,,,,,
BZB,,,,,
SOLA,,,,,
BBR,,,,,
TALA,,,,,
CPY,,,,,
KOAA,,,,,
ULR,,,,,
PTKR,,,,,
DDJ,,,,,
 , , ,,,
BP,4.004118703,MJT,,,
BP,,,,,
TGH,,,,,
KDH,,,,,
SEP,,,,,
AGP,,,,,
BLH,,,,,
DDJ,,,,,
PTKR,,,,,
ULR,,,,,
KOAA,,,,,
CPY,,,,,
TALA,,,,,
BBR,,,,,
SOLA,,,,,
BZB,,,,,
BBDB,,,,,
EDG,,,,,
PPGT,,,,,
KIRP,,,,,
RMTR,,,,,
MJT,,,,,
 , , ,,,
DDJ,1.151336596,MJT,,,
DDJ,,,,,
PTKR,,,,,
ULR,,,,,
KOAA,,,,,
CPY,,,,,
TALA,,,,,
BBR,,,,,
SOLA,,,,,
BZB,,,,,
BBDB,,,,,
EDG,,,,,
PPGT,,,,,
KIRP,,,,,
RMTR,,,,,
MJT,,,,,
 , , ,,,
MJT,1.196841538,BLN,,,
MJT,,,,,
NACC,,,,,
TLG,,,,,
MILE,,,,,
LKF,,,,,
BLN,,,,,
 , , ,,,
KLYM,0.185373145,KYI,,,
KLYM,,,,,
KLYG,,,,,
KLYS,,,,,
KYI,,,,,
 , , ,,,
GEDE,19.58909311,RHA,,,
GEDE,,,,,
HRSR,,,,,
BPN,,,,,
MIJ,,,,,
TNX,,,,,
MYHT,,,,,
BGL,,,,,
BHNA,,,,,
SNTR,,,,,
BHGH,,,,,
AG,,,,,
PNCB,,,,,
BNKA,,,,,
RHAS,,,,,
RHA,,,,,
 , , ,,,
BBDB,2.594088487,NH,,,
BBDB,,,,,
BZB,,,,,
SOLA,,,,,
BBR,,,,,
TALA,,,,,
CPY,,,,,
KOAA,,,,,
ULR,,,,,
PTKR,,,,,
DDJ,,,,,
BLH,,,,,
AGP,,,,,
SEP,,,,,
KDH,,,,,
TGH,,,,,
BP,,,,,
PTF,,,,,
IP,,,,,
SNR,,,,,
JGDL,,,,,
KNR,,,,,
ESDS,,,,,
NHYD,,,,,
NHS,,,,,
NH,,,,,
 , , ,,,
DDJ,0.332156523,BT,,,
DDJ,,,,,
DDC,,,,,
DGNR,,,,,
BBT,,,,,
BRPK,,,,,
NBE,,,,,
MMG,,,,,
HHR,,,,,
BT,,,,,
 , , ,,,
DTK,1.530105628,DDJ,,,
DTK,,,,,
BMG,,,,,
BT,,,,,
HHR,,,,,
MMG,,,,,
NBE,,,,,
BRPK,,,,,
BBT,,,,,
DGNR,,,,,
DDC,,,,,
DDJ,,,,,
 , , ,,,
BT,2.585937969,HNB,,,
BT,,,,,
KZPR,,,,,
KBGH,,,,,
BHKA,,,,,
SXC,,,,,
BGRD,,,,,
LBTL,,,,,
BSLA,,,,,
HRO,,,,,
KMZA,,,,,
MPE,,,,,
GGV,,,,,
CQR,,,,,
BBLA,,,,,
BSHT,,,,,
MNAP,,,,,
MPN,,,,,
NMDR,,,,,
TKF,,,,,
HNB,,,,,
 , , ,,,
HNB,2.585937969,BT,,,
HNB,,,,,
TKF,,,,,
NMDR,,,,,
MPN,,,,,
MNAP,,,,,
BSHT,,,,,
BBLA,,,,,
CQR,,,,,
GGV,,,,,
MPE,,,,,
KMZA,,,,,
HRO,,,,,
BSLA,,,,,
LBTL,,,,,
BGRD,,,,,
SXC,,,,,
BHKA,,,,,
KBGH,,,,,
KZPR,,,,,
BT,,,,,
 , , ,,,
BT,0.332156523,DDJ,,,
BT,,,,,
HHR,,,,,
MMG,,,,,
NBE,,,,,
BRPK,,,,,
BBT,,,,,
DGNR,,,,,
DDC,,,,,
DDJ,,,,,
 , , ,,,
BNJ,2.974262998,BT,,,
BNJ,,,,,
BNAA,,,,,
CDP,,,,,
TKNR,,,,,
GBG,,,,,
MSL,,,,,
SNHT,,,,,
HB,,,,,
ASKR,,,,,
GUMA,,,,,
BIRA,,,,,
DTK,,,,,
BMG,,,,,
BT,,,,,
 , , ,,,
BLN,0,PQS,,,
BLN,,,,,
PQS,,,,,
 , , ,,,
PQS,0.142894818,KGK,,,
PQS,,,,,
KMDH,,,,,
SGBA,,,,,
KGK,,,,,
 , , ,,,
KGK,0.25625477,DDJ,,,
KGK,,,,,
BNXR,,,,,
DDJ,,,,,
 , , ,,,
BBDB,2.605698356,BLN,,,
BBDB,,,,,
EDG,,,,,
PPGT,,,,,
KIRP,,,,,
RMTR,,,,,
MJT,,,,,
NACC,,,,,
TLG,,,,,
MILE,,,,,
LKF,,,,,
BLN,,,,,
 , , ,,,
BLN,0.83170691,SPR,,,
BLN,,,,,
DHK,,,,,
JDP,,,,,
BGJT,,,,,
NGRI,,,,,
GIA,,,,,
NRPR,,,,,
SPR,,,,,
 , , ,,,
CHT,2.440401347,BLN,,,
CHT,,,,,
KLKR,,,,,
BDYP,,,,,
SPR,,,,,
NRPR,,,,,
GIA,,,,,
NGRI,,,,,
BGJT,,,,,
JDP,,,,,
DHK,,,,,
BLN,,,,,
 , , ,,,
LKPR,13.31214259,SPR,,,
LKPR,,,,,
MDBP,,,,,
MPRD,,,,,
JNM,,,,,
BARU,,,,,
DBT,,,,,
HGA,,,,,
GCN,,,,,
SJPR,,,,,
DPDP,,,,,
KRXM,,,,,
SSRD,,,,,
BRP,,,,,
MAK,,,,,
SBGR,,,,,
SPR,,,,,
 , , ,,,
SPR,0.83170691,BLN,,,
SPR,,,,,
NRPR,,,,,
GIA,,,,,
NGRI,,,,,
BGJT,,,,,
JDP,,,,,
DHK,,,,,
BLN,,,,,
 , , ,,,
BGB,0.830361908,MJT,,,
BGB,,,,,
NAI,,,,,
AKRA,,,,,
SSP,,,,,
BRJ,,,,,
MJT,,,,,
 , , ,,,
KYI,0.185373145,KLYM,,,
KYI,,,,,
KLYS,,,,,
KLYG,,,,,
KLYM,,,,,
 , , ,,,
NKG,0.55034817,DDJ,,,
NKG,,,,,
KGK,,,,,
BNXR,,,,,
DDJ,,,,,
 , , ,,,
KLNP,7.090587688,KNJ,,,
KLNP,,,,,
HBE,,,,,
FLU,,,,,
BTKB,,,,,
STB,,,,,
DTG,,,,,
KNJ,,,,,
 , , ,,,
PLY,18.83158316,KLNP,,,
PLY,,,,,
PCX,,,,,
DEB,,,,,
SVH,,,,,
BTY,,,,,
MGM,,,,,
DHU,,,,,
BPD,,,,,
KNJ,,,,,
JKL,,,,,
BDZ,,,,,
THP,,,,,
BIJ,,,,,
KLNP,,,,,
 , , ,,,
KLNP,0,RHAS,,,
KLNP,,,,,
RHAS,,,,,
 , , ,,,
DDJ,0.25625477,KGK,,,
DDJ,,,,,
BNXR,,,,,
KGK,,,,,
 , , ,,,
CG,0.666444883,SPR,,,
CG,,,,,
CDKLI,,,,,
TLX,,,,,
BTPG,,,,,
GOF,,,,,
GQD,,,,,
PLF,,,,,
CHT,,,,,
KLKR,,,,,
BDYP,,,,,
SPR,,,,,
 , , ,,,
RHA,0.573269173,BNJ,,,
RHA,,,,,
CPHT,,,,,
NBRN,,,,,
GGP,,,,,
MAJ,,,,,
AKIP,,,,,
GN,,,,,
STBB,,,,,
STBR,,,,,
BNJ,,,,,
 , , ,,,
STB,9.812389503,RHAS,,,
STB,,,,,
BTKB,,,,,
FLU,,,,,
HBE,,,,,
KLNP,,,,,
RHAS,,,,,
 , , ,,,
KGK,0.142894818,PQS,,,
KGK,,,,,
SGBA,,,,,
KMDH,,,,,
PQS,,,,,
 , , ,,,
PQS,0,BLN,,,
PQS,,,,,
BLN,,,,,
 , , ,,,
MJT,0.830361908,BGB,,,
MJT,,,,,
BRJ,,,,,
SSP,,,,,
AKRA,,,,,
NAI,,,,,
BGB,,,,,
 , , ,,,
SPR,0.666444883,CG,,,
SPR,,,,,
BDYP,,,,,
KLKR,,,,,
CHT,,,,,
PLF,,,,,
GQD,,,,,
GOF,,,,,
BTPG,,,,,
TLX,,,,,
CDKLI,,,,,
CG,,,,,
 , , ,,,
BRP,0.313563597,SPR,,,
BRP,,,,,
MAK,,,,,
SBGR,,,,,
SPR,,,,,
 , , ,,,
SDAH,2.890147276,BLN,,,
SDAH,,,,,
PQS,,,,,
BLN,,,,,
 , , ,,,
NMKA,5.534392165,BRP,,,
NMKA,,,,,
UKLR,,,,,
KWDP,,,,,
KHGR,,,,,
MDGB,,,,,
NCP,,,,,
NCPM,,,,,
KNJI,,,,,
KLW,,,,,
URP,,,,,
LKPR,,,,,
MDBP,,,,,
MPRD,,,,,
JNM,,,,,
BARU,,,,,
DBT,,,,,
HGA,,,,,
GCN,,,,,
SJPR,,,,,
DPDP,,,,,
KRXM,,,,,
SSRD,,,,,
BRP,,,,,
 , , ,,,
DH,3.785484956,BRP,,,
DH,,,,,
GURN,,,,,
BSD,,,,,
NTA,,,,,
D,,,,,
SNU,,,,,
BHPA,,,,,
MGT,,,,,
UTN,,,,,
DMU,,,,,
HT,,,,,
DKDP,,,,,
KYP,,,,,
BRP,,,,,
 , , ,,,
BWN,3.22733149,KWAE,,,
BWN,,,,,
KMRA,,,,,
KSHT,,,,,
CMDG,,,,,
KJRA,,,,,
KJRM,,,,,
ARNB,,,,,
BTRH,,,,,
